Order_ID,Order_Date,Customer_ID,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Sales_Channel
ORD10711,2025-03-23,CUST1159,Noida,Clothing,Jeans,4,1800,0.1,6480.0,2243.3,Online
ORD10712,2025-09-13,CUST1032,Gurgaon,Furniture,Office Chair,5,8500,0.1,38250.0,6998.41,Online
ORD10713,2025-07-16,CUST1216,Delhi,Electronics,Monitor,2,12000,0.05,22800.0,5842.4,Store
ORD10714,2025-10-30,CUST1139,Chandigarh,Home & Kitchen,Bedsheet,5,1600,0.1,7200.0,2334.33,Online
ORD10715,2025-01-10,CUST1209,Delhi,Electronics,Monitor,2,12000,0.05,22800.0,7507.66,Online
ORD10716,2025-11-08,CUST1199,Gurgaon,Clothing,Sneakers,1,2800,0.15,2380.0,532.68,Store
ORD10717,2025-10-13,CUST1203,Gurgaon,Furniture,Table Lamp,4,1800,0.15,6120.0,2250.93,Online
ORD10718,2025-08-30,CUST1234,Noida,Clothing,Jacket,5,3200,0.1,14400.0,4537.93,Online
ORD10719,2025-09-08,CUST1060,Jaipur,Furniture,Desk,2,11000,0.0,22000.0,5356.86,Store
ORD10720,2025-12-31,CUST1010,Faridabad,Electronics,Monitor,4,12000,0.0,48000.0,18063.49,Store
ORD10721,2025-01-05,CUST1118,Gurgaon,Furniture,Table Lamp,1,1800,0.2,1440.0,356.79,Online
ORD10722,2025-04-29,CUST1107,Noida,Furniture,Office Chair,5,8500,0.0,42500.0,8929.71,Online
ORD10723,2025-10-16,CUST1012,Delhi,Home & Kitchen,Bedsheet,2,1600,0.05,3040.0,793.96,Store
ORD10724,2025-03-06,CUST1226,Faridabad,Clothing,Jeans,1,1800,0.05,1710.0,621.89,Online
ORD10725,2025-05-26,CUST1164,Jaipur,Clothing,Sneakers,2,2800,0.0,5600.0,1374.41,Online
ORD10726,2025-08-12,CUST1012,Ghaziabad,Electronics,Headphones,1,2500,0.05,2375.0,878.55,Store
ORD10727,2025-08-27,CUST1078,Ghaziabad,Electronics,Monitor,5,12000,0.2,48000.0,17573.82,Store
ORD10728,2025-06-26,CUST1248,Jaipur,Furniture,Table Lamp,2,1800,0.05,3420.0,1021.49,Store
ORD10729,2025-09-24,CUST1217,Delhi,Home & Kitchen,Mixer,4,4500,0.2,14400.0,2879.24,Online
ORD10730,2025-12-07,CUST1151,Ghaziabad,Electronics,Monitor,4,12000,0.05,45600.0,12027.5,Online
ORD10731,2025-10-09,CUST1104,Noida,Home & Kitchen,Bedsheet,3,1600,0.2,3840.0,950.91,Store
ORD10732,2025-03-04,CUST1142,Ghaziabad,Furniture,Bookshelf,4,6000,0.0,24000.0,5927.73,Online
ORD10733,2025-08-05,CUST1239,Faridabad,Home & Kitchen,Cookware Set,4,3500,0.0,14000.0,2991.75,Store
ORD10734,2025-12-08,CUST1104,Noida,Furniture,Office Chair,5,8500,0.1,38250.0,11459.49,Store
ORD10735,2025-11-11,CUST1099,Delhi,Home & Kitchen,Air Fryer,3,7000,0.0,21000.0,7922.74,Store
ORD10736,2025-10-10,CUST1133,Delhi,Electronics,Smartphone,5,22000,0.1,99000.0,21312.59,Online
ORD10737,2025-06-26,CUST1219,Delhi,Furniture,Desk,1,11000,0.05,10450.0,2702.09,Store
ORD10738,2025-04-08,CUST1096,Noida,Furniture,Bookshelf,1,6000,0.15,5100.0,1797.22,Online
ORD10739,2025-04-15,CUST1016,Noida,Home & Kitchen,Air Fryer,3,7000,0.2,16800.0,6089.5,Store
ORD10740,2025-04-09,CUST1181,Chandigarh,Home & Kitchen,Cookware Set,3,3500,0.0,10500.0,3317.94,Online
ORD10741,2025-11-07,CUST1008,Ghaziabad,Electronics,Laptop,2,55000,0.2,88000.0,18311.81,Store
ORD10742,2025-01-06,CUST1197,Noida,Electronics,Smartphone,1,22000,0.1,19800.0,4599.52,Store
ORD10743,2025-07-16,CUST1167,Faridabad,Clothing,Sneakers,4,2800,0.2,8960.0,2944.72,Online
ORD10744,2025-12-17,CUST1141,Ghaziabad,Furniture,Desk,3,11000,0.1,29700.0,7608.11,Store
ORD10745,2025-05-13,CUST1109,Jaipur,Clothing,T-Shirt,4,900,0.15,3060.0,861.66,Online
ORD10746,2025-12-24,CUST1115,Gurgaon,Electronics,Smartphone,4,22000,0.05,83600.0,23014.02,Online
ORD10747,2025-09-16,CUST1184,Noida,Clothing,Jacket,5,3200,0.15,13600.0,3069.49,Store
ORD10748,2025-01-23,CUST1183,Jaipur,Furniture,Bookshelf,3,6000,0.15,15300.0,4363.06,Online
ORD10749,2025-02-22,CUST1098,Noida,Clothing,Jeans,2,1800,0.1,3240.0,626.91,Online
ORD10750,2025-06-14,CUST1065,Noida,Home & Kitchen,Bedsheet,4,1600,0.0,6400.0,1646.54,Store
ORD10751,2025-07-21,CUST1120,Chandigarh,Furniture,Table Lamp,3,1800,0.15,4590.0,1073.86,Online
ORD10752,2025-03-24,CUST1154,Jaipur,Furniture,Bookshelf,5,6000,0.15,25500.0,8721.33,Store
ORD10753,2025-05-25,CUST1046,Ghaziabad,Clothing,Sneakers,3,2800,0.1,7560.0,1494.86,Store
ORD10754,2025-03-26,CUST1118,Jaipur,Home & Kitchen,Bedsheet,1,1600,0.2,1280.0,290.17,Online
ORD10755,2025-03-19,CUST1007,Jaipur,Electronics,Monitor,4,12000,0.1,43200.0,8375.25,Store
ORD10756,2025-01-01,CUST1023,Gurgaon,Clothing,Jacket,4,3200,0.0,12800.0,4221.75,Store
ORD10757,2025-02-20,CUST1029,Noida,Clothing,Jacket,1,3200,0.05,3040.0,659.21,Online
ORD10758,2025-06-22,CUST1208,Jaipur,Electronics,Monitor,3,12000,0.15,30600.0,5521.77,Store
ORD10759,2025-07-24,CUST1248,Delhi,Electronics,Monitor,5,12000,0.2,48000.0,17134.6,Online
ORD10760,2025-09-17,CUST1064,Jaipur,Furniture,Desk,2,11000,0.1,19800.0,4911.63,Store
ORD10761,2025-10-15,CUST1081,Gurgaon,Clothing,Jeans,1,1800,0.05,1710.0,399.97,Online
ORD10762,2025-02-03,CUST1240,Ghaziabad,Clothing,T-Shirt,2,900,0.05,1710.0,560.04,Store
ORD10763,2025-12-14,CUST1236,Ghaziabad,Furniture,Desk,3,11000,0.15,28050.0,8990.8,Store
ORD10764,2025-04-05,CUST1246,Gurgaon,Electronics,Headphones,4,2500,0.0,10000.0,2560.06,Store
ORD10765,2025-03-13,CUST1008,Ghaziabad,Electronics,Laptop,2,55000,0.0,110000.0,39630.93,Store
ORD10766,2025-02-08,CUST1043,Noida,Electronics,Smartphone,4,22000,0.05,83600.0,22906.9,Store
ORD10767,2025-06-03,CUST1157,Noida,Home & Kitchen,Cookware Set,1,3500,0.05,3325.0,1149.06,Online
ORD10768,2025-09-07,CUST1039,Jaipur,Clothing,Jacket,3,3200,0.15,8160.0,2098.1,Store
ORD10769,2025-06-11,CUST1022,Noida,Home & Kitchen,Bedsheet,1,1600,0.15,1360.0,462.19,Store
ORD10770,2025-04-28,CUST1181,Chandigarh,Clothing,Sneakers,4,2800,0.15,9520.0,2125.87,Online
ORD10771,2025-09-16,CUST1090,Ghaziabad,Home & Kitchen,Mixer,1,4500,0.05,4275.0,779.97,Store
ORD10772,2025-11-02,CUST1095,Jaipur,Furniture,Desk,4,11000,0.1,39600.0,10959.04,Online
ORD10773,2025-09-25,CUST1229,Faridabad,Home & Kitchen,Cookware Set,1,3500,0.05,3325.0,943.45,Store
ORD10774,2025-02-23,CUST1076,Chandigarh,Home & Kitchen,Cookware Set,3,3500,0.0,10500.0,2154.86,Online
ORD10775,2025-08-24,CUST1180,Chandigarh,Electronics,Laptop,3,55000,0.2,132000.0,38547.81,Online
ORD10776,2025-08-10,CUST1210,Faridabad,Clothing,Sneakers,2,2800,0.1,5040.0,1724.4,Store
ORD10777,2025-09-08,CUST1095,Gurgaon,Furniture,Office Chair,2,8500,0.0,17000.0,3619.73,Online
ORD10778,2025-11-09,CUST1098,Ghaziabad,Electronics,Monitor,3,12000,0.05,34200.0,11187.01,Store
ORD10779,2025-04-22,CUST1170,Delhi,Furniture,Desk,2,11000,0.15,18700.0,3607.69,Online
ORD10780,2025-09-12,CUST1142,Chandigarh,Clothing,T-Shirt,5,900,0.1,4050.0,763.06,Store
ORD10781,2025-10-30,CUST1009,Gurgaon,Home & Kitchen,Bedsheet,4,1600,0.1,5760.0,1468.05,Online
ORD10782,2025-07-26,CUST1224,Noida,Furniture,Desk,5,11000,0.2,44000.0,9999.51,Store
ORD10783,2025-08-17,CUST1131,Noida,Clothing,Jacket,2,3200,0.2,5120.0,1932.96,Store
ORD10784,2025-12-07,CUST1111,Jaipur,Clothing,Sneakers,5,2800,0.1,12600.0,4659.1,Online
ORD10785,2025-03-07,CUST1247,Gurgaon,Home & Kitchen,Mixer,3,4500,0.1,12150.0,3686.83,Store
ORD10786,2025-03-16,CUST1045,Chandigarh,Home & Kitchen,Air Fryer,4,7000,0.1,25200.0,9263.31,Store
ORD10787,2025-04-13,CUST1077,Ghaziabad,Home & Kitchen,Mixer,3,4500,0.0,13500.0,3623.74,Online
ORD10788,2025-07-11,CUST1113,Ghaziabad,Furniture,Bookshelf,2,6000,0.0,12000.0,2393.37,Store
ORD10789,2025-09-09,CUST1200,Delhi,Electronics,Laptop,2,55000,0.1,99000.0,25953.55,Online
ORD10790,2025-08-14,CUST1154,Jaipur,Electronics,Headphones,4,2500,0.0,10000.0,3546.11,Store
ORD10791,2025-10-21,CUST1171,Jaipur,Home & Kitchen,Cookware Set,1,3500,0.15,2975.0,917.41,Online
ORD10792,2025-11-02,CUST1141,Noida,Furniture,Office Chair,3,8500,0.0,25500.0,8962.96,Store
ORD10793,2025-04-08,CUST1185,Faridabad,Clothing,Sneakers,2,2800,0.1,5040.0,1910.98,Online
ORD10794,2025-12-04,CUST1212,Faridabad,Furniture,Table Lamp,3,1800,0.0,5400.0,1603.32,Online
ORD10795,2025-10-13,CUST1154,Jaipur,Electronics,Monitor,1,12000,0.05,11400.0,4237.54,Store
ORD10796,2025-12-01,CUST1148,Jaipur,Furniture,Table Lamp,5,1800,0.2,7200.0,2491.91,Store
ORD10797,2025-12-13,CUST1045,Gurgaon,Home & Kitchen,Air Fryer,2,7000,0.05,13300.0,3490.73,Online
ORD10798,2025-11-04,CUST1249,Chandigarh,Home & Kitchen,Air Fryer,4,7000,0.2,22400.0,7254.91,Online
ORD10799,2025-09-06,CUST1014,Jaipur,Electronics,Smartphone,3,22000,0.2,52800.0,12806.16,Online
ORD10800,2025-06-15,CUST1119,Jaipur,Clothing,Sneakers,1,2800,0.0,2800.0,834.58,Online
ORD10801,2025-12-01,CUST1220,Faridabad,Furniture,Table Lamp,3,1800,0.05,5130.0,1117.86,Store
ORD10802,2025-01-30,CUST1180,Ghaziabad,Clothing,Jacket,1,3200,0.1,2880.0,793.79,Store
ORD10803,2025-09-04,CUST1127,Noida,Electronics,Laptop,5,55000,0.05,261250.0,52765.29,Store
ORD10804,2025-04-16,CUST1016,Faridabad,Home & Kitchen,Bedsheet,5,1600,0.15,6800.0,1228.72,Store
ORD10805,2025-02-20,CUST1236,Chandigarh,Electronics,Smartphone,4,22000,0.2,70400.0,24879.22,Online
ORD10806,2025-03-22,CUST1153,Delhi,Furniture,Desk,5,11000,0.05,52250.0,10376.41,Online
ORD10807,2025-05-13,CUST1096,Jaipur,Furniture,Desk,3,11000,0.1,29700.0,7123.69,Online
ORD10808,2025-10-12,CUST1103,Chandigarh,Clothing,Jacket,2,3200,0.0,6400.0,1592.44,Online
ORD10809,2025-05-18,CUST1047,Noida,Home & Kitchen,Mixer,4,4500,0.05,17100.0,6261.49,Store
ORD10810,2025-07-03,CUST1091,Delhi,Furniture,Bookshelf,2,6000,0.15,10200.0,2449.35,Online
ORD10811,2025-11-26,CUST1112,Ghaziabad,Home & Kitchen,Mixer,1,4500,0.2,3600.0,838.78,Online
ORD10812,2025-09-30,CUST1092,Delhi,Electronics,Laptop,4,55000,0.2,176000.0,34779.02,Store
ORD10813,2025-12-06,CUST1041,Jaipur,Clothing,T-Shirt,2,900,0.0,1800.0,569.14,Online
ORD10814,2025-03-10,CUST1066,Noida,Clothing,T-Shirt,5,900,0.2,3600.0,1138.54,Online
ORD10815,2025-02-03,CUST1146,Delhi,Furniture,Office Chair,3,8500,0.0,25500.0,9223.75,Store
ORD10816,2025-09-19,CUST1228,Delhi,Home & Kitchen,Mixer,5,4500,0.1,20250.0,4063.87,Online
ORD10817,2025-02-22,CUST1144,Gurgaon,Electronics,Laptop,4,55000,0.1,198000.0,51951.49,Online
ORD10818,2025-07-24,CUST1243,Delhi,Electronics,Smartphone,3,22000,0.0,66000.0,15181.85,Online
ORD10819,2025-05-06,CUST1236,Chandigarh,Clothing,Jeans,3,1800,0.0,5400.0,1761.7,Store
ORD10820,2025-08-23,CUST1021,Gurgaon,Electronics,Headphones,1,2500,0.2,2000.0,522.38,Store
ORD10821,2025-02-12,CUST1234,Gurgaon,Home & Kitchen,Bedsheet,1,1600,0.1,1440.0,521.92,Store
ORD10822,2025-08-28,CUST1244,Ghaziabad,Clothing,T-Shirt,4,900,0.05,3420.0,1105.83,Online
ORD10823,2025-04-21,CUST1154,Faridabad,Home & Kitchen,Air Fryer,4,7000,0.0,28000.0,8910.71,Online
ORD10824,2025-09-06,CUST1247,Ghaziabad,Home & Kitchen,Bedsheet,3,1600,0.0,4800.0,973.28,Store
ORD10825,2025-05-31,CUST1004,Gurgaon,Home & Kitchen,Air Fryer,2,7000,0.05,13300.0,2883.23,Online
ORD10826,2025-07-02,CUST1240,Chandigarh,Clothing,Jeans,5,1800,0.0,9000.0,1836.45,Store
ORD10827,2025-12-02,CUST1229,Ghaziabad,Home & Kitchen,Bedsheet,1,1600,0.2,1280.0,486.16,Store
ORD10828,2025-04-05,CUST1074,Faridabad,Home & Kitchen,Mixer,4,4500,0.2,14400.0,3528.31,Store
ORD10829,2025-01-08,CUST1060,Chandigarh,Clothing,T-Shirt,4,900,0.05,3420.0,834.15,Online
ORD10830,2025-12-26,CUST1179,Ghaziabad,Furniture,Table Lamp,5,1800,0.2,7200.0,2299.12,Online
ORD10831,2025-07-03,CUST1183,Delhi,Home & Kitchen,Air Fryer,1,7000,0.05,6650.0,2090.02,Online
ORD10832,2025-10-08,CUST1220,Gurgaon,Electronics,Headphones,1,2500,0.2,2000.0,588.73,Online
ORD10833,2025-07-14,CUST1075,Jaipur,Furniture,Desk,3,11000,0.05,31350.0,10989.89,Store
ORD10834,2025-12-18,CUST1188,Noida,Home & Kitchen,Bedsheet,5,1600,0.1,7200.0,2162.48,Store
ORD10835,2025-07-14,CUST1236,Chandigarh,Home & Kitchen,Air Fryer,1,7000,0.15,5950.0,1314.88,Online
ORD10836,2025-06-04,CUST1007,Jaipur,Furniture,Bookshelf,1,6000,0.1,5400.0,1019.2,Online
ORD10837,2025-04-03,CUST1220,Faridabad,Electronics,Laptop,1,55000,0.1,49500.0,16349.46,Online
ORD10838,2025-06-09,CUST1155,Gurgaon,Clothing,Jeans,1,1800,0.2,1440.0,299.89,Store
ORD10839,2025-03-02,CUST1029,Jaipur,Electronics,Monitor,1,12000,0.05,11400.0,2177.35,Online
ORD10840,2025-05-02,CUST1115,Jaipur,Furniture,Bookshelf,1,6000,0.1,5400.0,1500.58,Store
ORD10841,2025-02-20,CUST1078,Noida,Clothing,Sneakers,3,2800,0.1,7560.0,1570.34,Store
ORD10842,2025-10-04,CUST1020,Jaipur,Home & Kitchen,Bedsheet,5,1600,0.1,7200.0,1566.8,Online
ORD10843,2025-01-05,CUST1191,Jaipur,Furniture,Bookshelf,1,6000,0.2,4800.0,1147.16,Store
ORD10844,2025-04-02,CUST1104,Chandigarh,Electronics,Smartphone,3,22000,0.1,59400.0,20565.96,Online
ORD10845,2025-06-19,CUST1123,Noida,Electronics,Laptop,3,55000,0.15,140250.0,47838.29,Store
ORD10846,2025-11-13,CUST1165,Delhi,Furniture,Office Chair,1,8500,0.05,8075.0,2419.6,Online
ORD10847,2025-01-22,CUST1048,Noida,Home & Kitchen,Air Fryer,1,7000,0.1,6300.0,1394.74,Store
ORD10848,2025-11-22,CUST1112,Ghaziabad,Home & Kitchen,Air Fryer,3,7000,0.15,17850.0,5109.42,Online
ORD10849,2025-01-01,CUST1151,Gurgaon,Home & Kitchen,Air Fryer,1,7000,0.15,5950.0,1397.81,Store
ORD10850,2025-05-13,CUST1036,Chandigarh,Furniture,Desk,2,11000,0.1,19800.0,4834.52,Store
ORD10851,2025-08-21,CUST1216,Ghaziabad,Home & Kitchen,Air Fryer,3,7000,0.2,16800.0,5381.8,Store
ORD10852,2025-01-12,CUST1034,Jaipur,Home & Kitchen,Bedsheet,4,1600,0.0,6400.0,2148.46,Online
ORD10853,2025-12-12,CUST1246,Chandigarh,Clothing,Sneakers,1,2800,0.2,2240.0,618.0,Online
ORD10854,2025-02-15,CUST1136,Noida,Furniture,Bookshelf,5,6000,0.0,30000.0,10569.77,Store
ORD10855,2025-02-03,CUST1056,Jaipur,Electronics,Headphones,1,2500,0.2,2000.0,494.74,Online
ORD10856,2025-03-19,CUST1035,Ghaziabad,Electronics,Monitor,5,12000,0.2,48000.0,10703.39,Store
ORD10857,2025-08-06,CUST1080,Gurgaon,Electronics,Headphones,2,2500,0.0,5000.0,1762.64,Online
ORD10858,2025-10-28,CUST1094,Jaipur,Electronics,Headphones,4,2500,0.2,8000.0,1982.72,Online
ORD10859,2025-03-14,CUST1192,Noida,Furniture,Bookshelf,1,6000,0.2,4800.0,1574.78,Online
ORD10860,2025-10-09,CUST1066,Delhi,Furniture,Office Chair,1,8500,0.2,6800.0,1411.58,Online
ORD10861,2025-09-06,CUST1110,Delhi,Electronics,Monitor,2,12000,0.2,19200.0,6833.8,Store
ORD10862,2025-02-16,CUST1132,Faridabad,Furniture,Bookshelf,1,6000,0.0,6000.0,1433.32,Online
ORD10863,2025-05-01,CUST1161,Faridabad,Electronics,Headphones,3,2500,0.1,6750.0,1560.56,Store
ORD10864,2025-08-02,CUST1208,Gurgaon,Clothing,T-Shirt,4,900,0.15,3060.0,554.27,Online
ORD10865,2025-08-27,CUST1018,Jaipur,Electronics,Headphones,2,2500,0.0,5000.0,1508.19,Online
ORD10866,2025-02-25,CUST1170,Delhi,Electronics,Laptop,5,55000,0.1,247500.0,60608.45,Online
ORD10867,2025-12-16,CUST1196,Noida,Electronics,Headphones,3,2500,0.05,7125.0,1945.17,Online
ORD10868,2025-04-17,CUST1070,Jaipur,Furniture,Table Lamp,2,1800,0.05,3420.0,914.9,Store
ORD10869,2025-11-15,CUST1107,Ghaziabad,Electronics,Laptop,4,55000,0.0,220000.0,45868.65,Online
ORD10870,2025-02-17,CUST1042,Noida,Clothing,Jeans,1,1800,0.1,1620.0,510.01,Store
ORD10871,2025-03-02,CUST1065,Jaipur,Electronics,Smartphone,4,22000,0.1,79200.0,30086.53,Online
ORD10872,2025-12-03,CUST1099,Jaipur,Electronics,Laptop,3,55000,0.0,165000.0,53085.08,Store
ORD10873,2025-01-26,CUST1243,Delhi,Home & Kitchen,Mixer,3,4500,0.15,11475.0,2506.45,Store
ORD10874,2025-10-19,CUST1017,Jaipur,Electronics,Headphones,1,2500,0.05,2375.0,761.12,Store
ORD10875,2025-09-14,CUST1147,Delhi,Furniture,Bookshelf,1,6000,0.1,5400.0,1366.3,Store
ORD10876,2025-01-08,CUST1052,Ghaziabad,Electronics,Headphones,3,2500,0.05,7125.0,2436.57,Online
ORD10877,2025-04-23,CUST1219,Ghaziabad,Furniture,Desk,5,11000,0.0,55000.0,10390.07,Online
ORD10878,2025-12-21,CUST1168,Gurgaon,Home & Kitchen,Bedsheet,4,1600,0.1,5760.0,1205.06,Store
ORD10879,2025-09-10,CUST1171,Delhi,Clothing,Sneakers,1,2800,0.15,2380.0,459.44,Online
ORD10880,2025-06-29,CUST1079,Gurgaon,Clothing,Jacket,4,3200,0.2,10240.0,3309.19,Store
ORD10881,2025-07-26,CUST1178,Ghaziabad,Home & Kitchen,Mixer,4,4500,0.1,16200.0,3884.97,Online
ORD10882,2025-10-30,CUST1182,Chandigarh,Furniture,Office Chair,4,8500,0.0,34000.0,8530.37,Online
ORD10883,2025-05-07,CUST1097,Chandigarh,Clothing,Jeans,3,1800,0.05,5130.0,1723.16,Online
ORD10884,2025-02-25,CUST1097,Chandigarh,Clothing,Jeans,5,1800,0.15,7650.0,1423.49,Store
ORD10885,2025-08-02,CUST1130,Chandigarh,Home & Kitchen,Mixer,3,4500,0.0,13500.0,3223.92,Store
ORD10886,2025-01-14,CUST1067,Chandigarh,Electronics,Laptop,5,55000,0.05,261250.0,59148.57,Online
ORD10887,2025-01-28,CUST1071,Noida,Electronics,Headphones,1,2500,0.0,2500.0,684.45,Store
ORD10888,2025-03-19,CUST1001,Ghaziabad,Home & Kitchen,Bedsheet,2,1600,0.1,2880.0,1054.63,Store
ORD10889,2025-08-04,CUST1228,Ghaziabad,Electronics,Monitor,2,12000,0.05,22800.0,5944.11,Store
ORD10890,2025-12-31,CUST1191,Chandigarh,Clothing,Sneakers,1,2800,0.0,2800.0,953.85,Store
ORD10891,2025-06-03,CUST1062,Noida,Electronics,Smartphone,4,22000,0.0,88000.0,24180.95,Store
ORD10892,2025-01-14,CUST1127,Faridabad,Electronics,Laptop,3,55000,0.05,156750.0,44751.64,Store
ORD10893,2025-07-06,CUST1022,Chandigarh,Furniture,Bookshelf,5,6000,0.0,30000.0,7296.78,Store
ORD10894,2025-11-08,CUST1176,Noida,Electronics,Laptop,3,55000,0.05,156750.0,36827.25,Online
ORD10895,2025-01-07,CUST1110,Delhi,Furniture,Desk,1,11000,0.2,8800.0,2383.94,Online
ORD10896,2025-01-03,CUST1121,Faridabad,Furniture,Table Lamp,5,1800,0.0,9000.0,3409.12,Store
ORD10897,2025-04-21,CUST1117,Gurgaon,Furniture,Table Lamp,1,1800,0.15,1530.0,298.03,Store
ORD10898,2025-08-26,CUST1146,Chandigarh,Home & Kitchen,Cookware Set,2,3500,0.1,6300.0,2091.32,Online
ORD10899,2025-12-29,CUST1042,Faridabad,Furniture,Table Lamp,2,1800,0.2,2880.0,589.47,Online
ORD10900,2025-08-27,CUST1177,Ghaziabad,Home & Kitchen,Mixer,2,4500,0.0,9000.0,2750.25,Online
ORD10901,2025-10-01,CUST1120,Chandigarh,Electronics,Monitor,2,12000,0.1,21600.0,5020.15,Online
ORD10902,2025-10-21,CUST1015,Faridabad,Clothing,Sneakers,1,2800,0.2,2240.0,736.04,Online
ORD10903,2025-08-15,CUST1217,Gurgaon,Furniture,Bookshelf,3,6000,0.05,17100.0,3354.31,Store
ORD10904,2025-01-15,CUST1181,Noida,Home & Kitchen,Cookware Set,4,3500,0.0,14000.0,4074.41,Store
ORD10905,2025-07-11,CUST1161,Faridabad,Electronics,Laptop,2,55000,0.1,99000.0,26354.68,Online
ORD10906,2025-04-29,CUST1154,Noida,Furniture,Table Lamp,3,1800,0.1,4860.0,1072.8,Store
ORD10907,2025-01-28,CUST1046,Jaipur,Electronics,Monitor,4,12000,0.2,38400.0,9973.37,Store
ORD10908,2025-07-21,CUST1010,Jaipur,Home & Kitchen,Bedsheet,5,1600,0.0,8000.0,2957.98,Store
ORD10909,2025-02-08,CUST1134,Faridabad,Home & Kitchen,Bedsheet,2,1600,0.2,2560.0,735.13,Store
ORD10910,2025-09-30,CUST1078,Chandigarh,Furniture,Bookshelf,1,6000,0.1,5400.0,1930.13,Online
ORD10911,2025-08-19,CUST1195,Faridabad,Clothing,Jeans,1,1800,0.2,1440.0,437.62,Store
ORD10912,2025-03-27,CUST1108,Jaipur,Home & Kitchen,Mixer,2,4500,0.1,8100.0,2084.69,Online
ORD10913,2025-05-06,CUST1078,Jaipur,Clothing,Sneakers,2,2800,0.15,4760.0,1298.88,Store
ORD10914,2025-10-27,CUST1228,Gurgaon,Clothing,Sneakers,2,2800,0.2,4480.0,1517.84,Store
ORD10915,2025-01-25,CUST1124,Gurgaon,Clothing,T-Shirt,5,900,0.0,4500.0,954.81,Store
ORD10916,2025-05-25,CUST1040,Gurgaon,Electronics,Monitor,3,12000,0.1,32400.0,9121.49,Store
ORD10917,2025-01-13,CUST1238,Jaipur,Electronics,Monitor,3,12000,0.05,34200.0,6588.8,Online
ORD10918,2025-07-31,CUST1123,Jaipur,Home & Kitchen,Bedsheet,4,1600,0.05,6080.0,1911.74,Store
ORD10919,2025-01-25,CUST1155,Ghaziabad,Furniture,Office Chair,3,8500,0.1,22950.0,7160.38,Online
ORD10920,2025-03-09,CUST1192,Noida,Furniture,Office Chair,3,8500,0.2,20400.0,7010.18,Store
ORD10921,2025-03-08,CUST1131,Ghaziabad,Furniture,Office Chair,5,8500,0.2,34000.0,12110.08,Store
ORD10922,2025-08-21,CUST1121,Noida,Electronics,Laptop,2,55000,0.2,88000.0,20274.92,Store
ORD10923,2025-04-19,CUST1014,Chandigarh,Furniture,Table Lamp,2,1800,0.2,2880.0,843.61,Store
ORD10924,2025-05-26,CUST1034,Delhi,Clothing,Jeans,4,1800,0.15,6120.0,2212.12,Store
ORD10925,2025-04-21,CUST1223,Noida,Clothing,Jeans,1,1800,0.0,1800.0,398.92,Online
ORD10926,2025-08-16,CUST1106,Ghaziabad,Clothing,Sneakers,4,2800,0.05,10640.0,3689.41,Store
ORD10927,2025-04-21,CUST1130,Faridabad,Clothing,T-Shirt,4,900,0.05,3420.0,801.9,Online
ORD10928,2025-02-03,CUST1191,Delhi,Clothing,Jeans,2,1800,0.2,2880.0,710.39,Online
ORD10929,2025-04-21,CUST1139,Faridabad,Clothing,Sneakers,1,2800,0.05,2660.0,729.55,Online
ORD10930,2025-09-21,CUST1008,Faridabad,Electronics,Monitor,2,12000,0.2,19200.0,4204.13,Online
ORD10931,2025-08-24,CUST1182,Gurgaon,Clothing,Jeans,4,1800,0.2,5760.0,1430.43,Online
ORD10932,2025-03-24,CUST1167,Faridabad,Furniture,Desk,5,11000,0.15,46750.0,14520.53,Store
ORD10933,2025-02-11,CUST1038,Jaipur,Furniture,Bookshelf,1,6000,0.0,6000.0,1410.36,Online
ORD10934,2025-04-11,CUST1122,Jaipur,Clothing,Sneakers,4,2800,0.05,10640.0,2084.3,Online
ORD10935,2025-01-06,CUST1200,Ghaziabad,Electronics,Smartphone,2,22000,0.1,39600.0,14371.61,Store
ORD10936,2025-06-29,CUST1216,Delhi,Furniture,Desk,5,11000,0.0,55000.0,18297.29,Online
ORD10937,2025-10-09,CUST1204,Gurgaon,Electronics,Headphones,4,2500,0.0,10000.0,2886.36,Online
ORD10938,2025-11-16,CUST1234,Gurgaon,Clothing,Jeans,1,1800,0.15,1530.0,465.73,Online
ORD10939,2025-08-14,CUST1126,Chandigarh,Clothing,Jacket,2,3200,0.0,6400.0,2364.49,Online
ORD10940,2025-11-11,CUST1175,Delhi,Home & Kitchen,Air Fryer,1,7000,0.2,5600.0,1847.0,Online
ORD10941,2025-12-31,CUST1246,Gurgaon,Electronics,Headphones,4,2500,0.1,9000.0,1870.56,Store
ORD10942,2025-08-17,CUST1087,Faridabad,Home & Kitchen,Cookware Set,5,3500,0.15,14875.0,4964.21,Online
ORD10943,2025-10-16,CUST1161,Chandigarh,Clothing,Jacket,2,3200,0.05,6080.0,1623.8,Online
ORD10944,2025-05-30,CUST1210,Ghaziabad,Furniture,Table Lamp,1,1800,0.15,1530.0,321.86,Store
ORD10945,2025-10-04,CUST1065,Faridabad,Electronics,Smartphone,2,22000,0.1,39600.0,12815.21,Store
ORD10946,2025-07-17,CUST1057,Ghaziabad,Electronics,Headphones,5,2500,0.0,12500.0,3535.91,Store
ORD10947,2025-03-11,CUST1090,Noida,Home & Kitchen,Cookware Set,5,3500,0.1,15750.0,4903.68,Store
